Bcru CTP1 CTP2 CTP3 CTP4 CTP5 BDp1_fin BDp2_fin BDp3_fin BDp4_fin BDp5_fin
29988.1 0.339306 5076.32 16012.4 11664.4 9954.58 60336.8 39481.3 19143.3 25042.5 27989.1
30002.7 0.339307 5076.36 16012.6 11664.6 9954.68 60297.2 39456.7 19133.1 25028.2 27972.7
30021.5 0.339423 5078.13 16018.5 11668.8 9958.24 60295.8 39454.7 19131.1 25026.1 27970.7
30027.9 0.339528 5079.72 16023.8 11672.5 9961.42 60302.4 39458.2 19131.5 25027.4 27972.4
30032.4 0.339632 5081.24 16028.3 11675.9 9964.32 60336.3 39479.1 19139.9 25039.4 27986.2
30024.5 0.33954 5079.87 16023.9 11672.7 9961.63 60341 39482 19140.8 25040.9 27988
30026.1 0.339517 5079.52 16022.8 11671.9 9960.95 60337 39479.5 19139.9 25039.5 27986.4
30025.9 0.339403 5077.81 16017.4 11668 9957.57 60319.3 39468.8 19135.7 25033.5 27979.4
30025.1 0.339375 5077.4 16016.1 11667 9956.78 60308.4 39461.8 19132.4 25029.1 27974.5
30022.8 0.339345 5076.95 16014.8 11666 9955.92 60297.8 39455.1 19129.4 25025.1 27969.9
30019.2 0.339371 5077.34 16016 11666.9 9956.67 60288.1 39448.5 19126 25020.7 27965.1
30016.8 0.33937 5077.32 16015.8 11666.8 9956.61 60294.4 39452.3 19127.7 25023 27967.7
30017.1 0.339375 5077.39 16016.1 11667 9956.76 60297.5 39454.3 19128.7 25024.3 27969.1
30021.7 0.339379 5077.46 16016.3 11667.2 9956.9 60296.8 39453.8 19128.3 25023.8 27968.7
30020.5 0.339367 5077.27 16015.7 11666.7 9956.53 60296.2 39453.4 19128.1 25023.5 27968.3
30019.4 0.339351 5077.03 16014.9 11666.2 9956.06 60296.7 39453.7 19128.1 25023.7 27968.5
30019.2 0.339328 5076.68 16013.8 11665.4 9955.35 60291.2 39450 19126.3 25021.3 27965.9
30020 0.339333 5076.77 16014.1 11665.6 9955.53 60294.3 39452 19127.2 25022.6 27967.3
30021.7 0.339346 5076.96 16014.7 11666 9955.92 60293.6 39451.6 19127 25022.3 27967
30022.7 0.339361 5077.19 16015.5 11666.6 9956.37 60295.4 39452.8 19127.7 25023.2 27967.9
30023.7 0.339377 5077.42 16016.2 11667.1 9956.83 60296.3 39453.5 19128.2 25023.7 27968.5
30023.2 0.339369 5077.31 16015.9 11666.9 9956.61 60294.4 39452.4 19127.8 25023.1 27967.8
30022.8 0.339361 5077.19 16015.5 11666.6 9956.37 60294.3 39452.4 19127.8 25023.1 27967.8
30022.2 0.33934 5076.87 16014.5 11665.8 9955.74 60291.6 39450.7 19127 25022.1 27966.6
30022.2 0.339326 5076.66 16013.8 11665.3 9955.33 60290.2 39449.7 19126.5 25021.4 27965.9
30022.7 0.339322 5076.6 16013.6 11665.2 9955.22 60288 39448.2 19125.7 25020.4 27964.8
30023.4 0.33933 5076.72 16014 11665.5 9955.45 60287.1 39447.6 19125.4 25020.1 27964.4
30023.6 0.339337 5076.82 16014.3 11665.7 9955.65 60286.9 39447.5 19125.4 25020 27964.3
30023.5 0.339341 5076.88 16014.5 11665.8 9955.76 60286.6 39447.3 19125.3 25019.9 27964.2
30022.9 0.339337 5076.83 16014.3 11665.7 9955.65 60286.4 39447.2 19125.3 25019.8 27964.1
30022.3 0.33933 5076.72 16014 11665.5 9955.43 60285.6 39446.6 19125 25019.4 27963.7
30021.8 0.339322 5076.6 16013.6 11665.2 9955.21 60284.9 39446.2 19124.7 25019.1 27963.4
30021.7 0.339318 5076.53 16013.4 11665.1 9955.08 60284 39445.6 19124.5 25018.8 27962.9
30021.9 0.339317 5076.53 16013.4 11665 9955.08 60283.5 39445.3 19124.3 25018.5 27962.7
30022.3 0.339319 5076.56 16013.5 11665.1 9955.12 60283 39445 19124.2 25018.4 27962.5
30022.6 0.339321 5076.58 16013.5 11665.2 9955.17 60282.8 39444.8 19124.1 25018.3 27962.4
30022.7 0.33932 5076.58 16013.5 11665.2 9955.16 60282.6 39444.7 19124.1 25018.3 27962.4
30022.6 0.339318 5076.55 16013.4 11665.1 9955.1 60282.4 39444.6 19124.1 25018.2 27962.3
30022.5 0.339316 5076.51 16013.3 11665 9955.02 60282.2 39444.5 19124 25018.1 27962.2
30022.4 0.339314 5076.48 16013.2 11664.9 9954.97 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339314 5076.48 16013.2 11664.9 9954.98 60282 39444.4 19123.9 25018 27962.1
30022.4 0.339315 5076.5 16013.3 11665 9955.01 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.52 16013.3 11665 9955.05 60282.2 39444.5 19124 25018.1 27962.2
30022.5 0.339317 5076.53 16013.4 11665.1 9955.08 60282.2 39444.5 19124 25018.1 27962.2
30022.5 0.339317 5076.53 16013.4 11665.1 9955.08 60282.3 39444.5 19124 25018.1 27962.2
30022.5 0.339317 5076.53 16013.4 11665 9955.06 60282.2 39444.5 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.04 60282.2 39444.5 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.01 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.5 19124.1 25018.2 27962.3
30022.4 0.339316 5076.51 16013.3 11665 9955.04 60282.1 39444.3 19123.8 25017.9 27962
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.7 0.339319 5076.56 16013.5 11665.1 9955.13 60282.7 39444.8 19124.2 25018.3 27962.5
30022.1 0.339312 5076.46 16013.2 11664.9 9954.93 60281.5 39444 19123.8 25017.8 27961.9
30022.5 0.339316 5076.51 16013.3 11665 9955.04 60282.2 39444.5 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.04 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.52 16013.3 11665 9955.04 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.04 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339315 5076.5 16013.3 11665 9955.02 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.04 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.5 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
30022.4 0.339316 5076.51 16013.3 11665 9955.03 60282.1 39444.4 19124 25018.1 27962.2
