Bcru CTP1 CTP2 CTP3 CTP4 CTP5 BDp1_fin BDp2_fin BDp3_fin BDp4_fin BDp5_fin
5243.37 0.0119911 203.889 327.57 385.124 535.683 8925.71 6015.21 4967.71 4584.1 3789.9
5238.48 0.011983 203.754 327.357 384.875 535.346 8929.3 6016.42 4968.3 4584.49 3789.94
5237.98 0.011985 203.79 327.417 384.946 535.449 8930.3 6016.62 4968.28 4584.42 3789.74
5240.18 0.0119985 204.019 327.783 385.376 536.045 8931.98 6017.08 4968.4 4584.43 3789.56
5242.69 0.012014 204.278 328.195 385.858 536.707 8934.2 6017.84 4968.73 4584.62 3789.5
5233.14 0.0119829 203.743 327.327 384.834 535.264 8935.53 6018.74 4969.37 4585.16 3789.86
5239.98 0.0120052 204.126 327.948 385.567 536.297 8934.58 6018.09 4968.91 4584.77 3789.6
5236.32 0.0119916 203.89 327.564 385.111 535.649 8934.55 6018.28 4969.11 4584.96 3789.78
5236.18 0.0119927 203.907 327.589 385.14 535.687 8934.55 6018.2 4969 4584.85 3789.65
5236.34 0.0119963 203.967 327.685 385.253 535.839 8934.56 6018.05 4968.8 4584.62 3789.4
5237.97 0.012033 204.577 328.649 386.377 537.37 8934.69 6016.5 4966.74 4582.41 3786.92
5237.26 0.0120759 205.298 329.799 387.725 539.227 8935.43 6015.12 4964.77 4580.25 3784.45
5240.85 0.0121545 206.625 331.923 390.217 542.672 8937.03 6013.23 4961.95 4577.14 3780.84
5233.21 0.012217 207.668 333.576 392.148 545.311 8941.87 6013.39 4960.75 4575.49 3778.38
5239.53 0.0121653 206.806 332.209 390.551 543.129 8937.87 6013.25 4961.74 4576.86 3780.42
5244.28 0.0121796 207.038 332.571 390.969 543.687 8939.39 6013.78 4961.92 4576.92 3780.25
5241.55 0.0121714 206.904 332.363 390.729 543.366 8938.52 6013.48 4961.82 4576.89 3780.35
5239.62 0.0121683 206.852 332.278 390.628 543.225 8939.34 6014.08 4962.32 4577.35 3780.74
5239.19 0.0121689 206.863 332.296 390.65 543.256 8941.03 6015.29 4963.35 4578.3 3781.54
5238.55 0.0121693 206.869 332.307 390.663 543.275 8944.24 6017.53 4965.21 4580.04 3782.99
5232.15 0.0121728 206.933 332.413 390.79 543.461 8976.39 6039.94 4983.94 4597.4 3797.49
5214.02 0.0121575 206.676 332.004 390.312 542.804 9021.78 6071.57 5010.42 4621.97 3818.09
5219.86 0.0122607 208.429 334.82 393.621 547.404 9103.55 6127.53 5057.1 4665.24 3854.26
5200.77 0.0123599 210.252 337.893 397.317 552.864 9157.1 6160.42 5083.69 4689.6 3874.08
5215.64 0.0122808 208.8 335.445 394.373 548.516 9114.8 6134.46 5062.7 4670.37 3858.43
5208.6 0.0122797 208.793 335.446 394.382 548.558 9101.6 6125.2 5055.04 4663.31 3852.62
5204.66 0.0122717 208.656 335.225 394.121 548.192 9090.88 6118.06 5049.21 4657.95 3848.25
5196.96 0.0122575 208.414 334.837 393.665 547.556 9069.65 6103.89 5037.58 4647.26 3839.48
5187.63 0.0122513 208.315 334.682 393.485 547.316 9027.79 6075.97 5014.64 4626.14 3822.12
5157.63 0.0121198 206.026 330.952 389.07 541.062 8996.65 6057.02 4999.8 4612.77 3811.74
5186.28 0.0122455 208.214 334.518 393.292 547.042 9026.46 6075.16 5014.01 4625.57 3821.68
5182.8 0.0122342 208.016 334.195 392.91 546.5 9025.61 6074.57 5013.51 4625.1 3821.28
5185.38 0.0122426 208.163 334.434 393.192 546.901 9026.24 6075 5013.88 4625.45 3821.57
5185.19 0.0122427 208.166 334.44 393.199 546.911 9026.22 6074.97 5013.84 4625.41 3821.54
5185.17 0.0122438 208.184 334.469 393.233 546.957 9026.21 6074.94 5013.81 4625.37 3821.49
5185.06 0.012255 208.368 334.758 393.57 547.413 9026.14 6074.62 5013.42 4624.97 3821.07
5180.16 0.0122608 208.465 334.912 393.75 547.66 9026.19 6074.07 5012.73 4624.23 3820.26
5159.89 0.0122317 207.992 334.175 392.896 546.522 9025.58 6072.8 5011.34 4622.81 3818.81
5171.63 0.0122485 208.266 334.602 393.39 547.181 9025.93 6073.54 5012.14 4623.63 3819.65
5170.86 0.0122548 208.363 334.75 393.559 547.397 9025.23 6072.87 5011.5 4623 3819.05
5166.55 0.0122629 208.501 334.972 393.821 547.762 9024.18 6071.65 5010.28 4621.79 3817.88
5155.33 0.0122668 208.555 335.045 393.9 547.845 9022.28 6069.18 5007.75 4619.26 3815.39
5150.34 0.0122343 208.011 334.178 392.885 546.448 9004.08 6059.45 5000.78 4613.27 3811.32
5146.48 0.0122177 207.729 333.727 392.355 545.714 8999.65 6057.03 4999.02 4611.74 3810.25
5108.11 0.012053 204.939 329.255 387.103 538.431 8955.53 6032.87 4981.45 4596.49 3799.6
5366.38 0.0127353 216.555 347.931 409.067 569.001 8895.2 6003.03 4961.3 4579.69 3789.38
5109.67 0.0120583 205.03 329.401 387.275 538.671 8954.84 6032.53 4981.23 4596.3 3799.49
5108.97 0.0120585 205.033 329.405 387.28 538.678 8954.44 6032.2 4980.93 4596.02 3799.23
5107.69 0.0120613 205.081 329.482 387.369 538.801 8953.99 6031.69 4980.42 4595.51 3798.74
5094.97 0.0120901 205.562 330.248 388.266 540.033 8949.56 6026.56 4975.29 4590.42 3793.82
5087.32 0.0120994 205.717 330.495 388.554 540.427 8946.35 6023.41 4972.28 4587.48 3791.05
5085.24 0.0121018 205.758 330.559 388.629 540.529 8945.34 6022.46 4971.37 4586.59 3790.23
5086.76 0.0121001 205.728 330.512 388.574 540.454 8946.07 6023.15 4972.04 4587.24 3790.83
5087.14 0.0120996 205.721 330.5 388.561 540.436 8946.26 6023.33 4972.2 4587.4 3790.98
5087.4 0.0120993 205.716 330.492 388.552 540.423 8946.36 6023.42 4972.29 4587.49 3791.06
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.494 388.554 540.426 8946.34 6023.4 4972.27 4587.47 3791.05
5087.34 0.0120994 205.717 330.494 388.554 540.426 8946.34 6023.4 4972.27 4587.47 3791.04
5087.34 0.0120994 205.717 330.495 388.554 540.427 8946.34 6023.4 4972.27 4587.47 3791.04
5087.35 0.0120994 205.717 330.494 388.554 540.426 8946.34 6023.4 4972.27 4587.47 3791.05
5087.35 0.0120994 205.717 330.494 388.553 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.39 0.0120993 205.715 330.49 388.549 540.419 8946.35 6023.43 4972.3 4587.5 3791.08
5087.32 0.0120995 205.719 330.497 388.558 540.431 8946.35 6023.39 4972.25 4587.45 3791.02
5087.36 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.48 3791.05
5087.35 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.48 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.32 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.4 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.41 0.0120995 205.719 330.497 388.557 540.431 8946.44 6023.47 4972.33 4587.52 3791.09
5087.31 0.0120993 205.715 330.49 388.549 540.42 8946.26 6023.35 4972.23 4587.43 3791.01
5087.36 0.0120994 205.717 330.494 388.554 540.426 8946.36 6023.41 4972.28 4587.48 3791.05
5087.35 0.0120994 205.717 330.493 388.553 540.425 8946.34 6023.4 4972.27 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.37 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.39 0.0120994 205.718 330.495 388.555 540.427 8946.35 6023.41 4972.28 4587.47 3791.05
5087.33 0.0120993 205.716 330.493 388.552 540.424 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.4 0.0120994 205.718 330.495 388.555 540.428 8946.35 6023.41 4972.28 4587.47 3791.05
5087.32 0.0120993 205.716 330.492 388.552 540.423 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.51 0.0120996 205.72 330.499 388.559 540.433 8946.35 6023.41 4972.28 4587.47 3791.05
5087.21 0.0120992 205.714 330.489 388.548 540.418 8946.35 6023.41 4972.28 4587.47 3791.05
5087.37 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.34 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.48 0.0120995 205.72 330.498 388.558 540.432 8946.35 6023.41 4972.28 4587.47 3791.05
5087.24 0.0120992 205.714 330.49 388.549 540.419 8946.35 6023.41 4972.28 4587.47 3791.05
5087.37 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.47 0.0120996 205.72 330.499 388.559 540.434 8946.35 6023.41 4972.28 4587.47 3791.05
5087.25 0.0120992 205.714 330.489 388.547 540.417 8946.35 6023.41 4972.28 4587.47 3791.05
5087.37 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120994 205.717 330.493 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.55 0.0120999 205.726 330.508 388.569 540.447 8946.35 6023.41 4972.28 4587.47 3791.05
5087.17 0.0120989 205.708 330.48 388.537 540.403 8946.35 6023.41 4972.28 4587.47 3791.05
5087.38 0.0120994 205.718 330.495 388.555 540.428 8946.35 6023.41 4972.28 4587.47 3791.05
5087.34 0.0120993 205.716 330.492 388.552 540.423 8946.35 6023.41 4972.28 4587.47 3791.05
5087.47 0.0120999 205.726 330.509 388.571 540.451 8946.35 6023.41 4972.28 4587.47 3791.05
5087.24 0.0120989 205.708 330.479 388.536 540.4 8946.34 6023.41 4972.28 4587.47 3791.05
5087.37 0.0120994 205.718 330.495 388.555 540.428 8946.35 6023.41 4972.28 4587.47 3791.05
5087.35 0.0120993 205.716 330.492 388.552 540.423 8946.35 6023.41 4972.28 4587.47 3791.05
5087.38 0.0120996 205.72 330.499 388.56 540.435 8946.36 6023.41 4972.28 4587.47 3791.05
5087.34 0.0120992 205.714 330.488 388.547 540.416 8946.33 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.554 540.426 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.493 388.553 540.424 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
5087.36 0.0120994 205.717 330.494 388.553 540.425 8946.35 6023.41 4972.28 4587.47 3791.05
