Bcru CTP1 CTP2 CTP3 CTP4 CTP5 BDp1_fin BDp2_fin BDp3_fin BDp4_fin BDp5_fin
21869.4 0.154968 5632.45 7394.29 5367.57 4575 45203.3 18271.6 14522.2 18939.1 21141.1
21868.7 0.154971 5632.6 7394.48 5367.71 4575.11 45206.1 18272.9 14523.3 18940.4 21142.5
21871.5 0.154993 5633.39 7395.53 5368.46 4575.76 45207.3 18274 14524.3 18941.5 21143.7
21877.4 0.155034 5634.91 7397.54 5369.91 4576.99 45208.5 18275.4 14525.7 18943 21145.2
21890.2 0.155131 5638.49 7402.26 5373.32 4579.89 45210 18277.8 14528 18945.3 21147.5
21909.9 0.155296 5644.62 7410.38 5379.15 4584.84 45211.2 18281.5 14531.7 18949 21151.1
21928.8 0.15545 5650.58 7418.38 5384.81 4589.62 45212.5 18286.5 14536.8 18953.9 21155.9
21932.6 0.155471 5651.4 7419.48 5385.59 4590.28 45213.4 18287.7 14537.9 18955.2 21157.1
21938.4 0.155511 5652.81 7421.31 5386.93 4591.43 45214.1 18288.4 14538.6 18955.9 21157.9
21935.2 0.155489 5652.04 7420.31 5386.2 4590.8 45213.7 18288 14538.3 18955.5 21157.5
21938.9 0.155515 5652.92 7421.45 5387.05 4591.53 45214 18288.5 14538.7 18956 21157.9
21940.5 0.155526 5653.33 7421.98 5387.43 4591.86 45214.2 18288.5 14538.7 18956 21158
21940.2 0.155526 5653.32 7421.96 5387.42 4591.85 45214.5 18288.7 14538.9 18956.2 21158.2
21939.5 0.155527 5653.35 7422.01 5387.46 4591.88 45214.7 18288.9 14539.1 18956.4 21158.4
21940.1 0.15554 5653.8 7422.59 5387.88 4592.24 45215.1 18288.9 14539.1 18956.5 21158.5
21939.8 0.155533 5653.57 7422.3 5387.67 4592.06 45214.9 18288.9 14539.1 18956.4 21158.4
21939 0.155532 5653.51 7422.21 5387.61 4592.01 45215.3 18289 14539.1 18956.5 21158.5
21938.3 0.155532 5653.53 7422.23 5387.63 4592.03 45216 18289.1 14539.2 18956.7 21158.7
21938.2 0.155541 5653.84 7422.63 5387.92 4592.28 45217.1 18289.4 14539.4 18957 21159.1
21935.4 0.15554 5653.81 7422.6 5387.89 4592.25 45218.5 18289.6 14539.5 18957.2 21159.4
21936.8 0.155541 5653.82 7422.62 5387.91 4592.27 45217.7 18289.5 14539.5 18957.1 21159.2
21936.7 0.155543 5653.92 7422.74 5387.99 4592.34 45218.4 18289.6 14539.5 18957.2 21159.4
21937 0.155544 5653.96 7422.79 5388.03 4592.37 45218.7 18289.7 14539.6 18957.3 21159.5
21937 0.155548 5654.08 7422.95 5388.15 4592.48 45218.9 18289.7 14539.6 18957.3 21159.5
21937.2 0.155547 5654.05 7422.9 5388.12 4592.45 45219.1 18289.8 14539.7 18957.4 21159.6
21936 0.155538 5653.71 7422.46 5387.8 4592.18 45219.1 18289.9 14539.8 18957.5 21159.7
21935.1 0.155533 5653.54 7422.24 5387.64 4592.04 45219.1 18290 14539.9 18957.6 21159.8
21935.1 0.155533 5653.53 7422.24 5387.63 4592.03 45219.3 18290.1 14540 18957.7 21159.9
21935 0.155529 5653.47 7422.18 5387.57 4591.97 45220.7 18291.2 14541 18958.8 21161.1
21944.1 0.155585 5655.46 7424.77 5389.47 4593.59 45222.4 18292.9 14542.5 18960.5 21162.8
21967.3 0.155748 5661.26 7432.34 5395 4598.32 45225.7 18296.4 14545.8 18964 21166.4
22007 0.155997 5670.53 7444.6 5403.83 4605.82 45234.2 18303.7 14552.6 18971.4 21174
21972.1 0.155778 5662.39 7433.83 5396.08 4599.24 45226.8 18297.3 14546.6 18964.9 21167.3
21966.8 0.155737 5660.97 7431.99 5394.72 4598.07 45227 18297.6 14546.9 18965.2 21167.6
21969.7 0.15576 5661.75 7433 5395.46 4598.71 45226.9 18297.4 14546.8 18965 21167.4
21966.3 0.15574 5661.06 7432.11 5394.8 4598.15 45227.1 18297.4 14546.7 18965 21167.4
21969 0.155755 5661.6 7432.81 5395.32 4598.59 45226.9 18297.4 14546.8 18965 21167.4
21970.8 0.155768 5662.04 7433.38 5395.74 4598.95 45226.7 18297.3 14546.7 18964.9 21167.3
21969.4 0.155758 5661.71 7432.95 5395.42 4598.67 45226.9 18297.4 14546.7 18965 21167.4
21969 0.155756 5661.6 7432.8 5395.32 4598.59 45226.8 18297.3 14546.7 18965 21167.4
21969 0.155755 5661.59 7432.8 5395.31 4598.58 45226.8 18297.3 14546.7 18965 21167.4
21968.8 0.155754 5661.56 7432.75 5395.28 4598.56 45226.8 18297.3 14546.7 18965 21167.4
21967.5 0.155745 5661.24 7432.33 5394.97 4598.29 45226.8 18297.3 14546.6 18964.9 21167.3
21967.3 0.155742 5661.11 7432.16 5394.85 4598.19 45226.7 18297.3 14546.7 18964.9 21167.3
21968.3 0.155749 5661.37 7432.51 5395.1 4598.4 45226.7 18297.4 14546.7 18965 21167.4
21972.3 0.155778 5662.4 7433.85 5396.08 4599.24 45226.4 18297.5 14547 18965.2 21167.5
21977.6 0.155813 5663.69 7435.53 5397.31 4600.29 45226.3 18297.9 14547.3 18965.5 21167.8
21983.7 0.155854 5665.15 7437.45 5398.7 4601.47 45226.2 18298.3 14547.8 18965.9 21168.2
21991 0.155904 5666.93 7439.77 5400.4 4602.92 45225.3 18298.7 14548.2 18966.3 21168.5
22001.9 0.155976 5669.5 7443.11 5402.85 4605.03 45222.6 18299.4 14549.2 18966.9 21168.9
21996.3 0.155939 5668.19 7441.4 5401.6 4603.96 45224 18299 14548.7 18966.6 21168.7
22002.5 0.155954 5668.71 7442.08 5402.1 4604.39 45224.1 18302.7 14552.6 18970.2 21172.2
21996.6 0.15594 5668.21 7441.43 5401.62 4603.97 45224 18299.2 14548.9 18966.7 21168.9
21995.4 0.155931 5667.89 7441.02 5401.32 4603.71 45223.9 18299.1 14548.8 18966.7 21168.8
21996.2 0.155937 5668.11 7441.3 5401.52 4603.89 45224 18299.2 14548.9 18966.7 21168.8
21996.3 0.155938 5668.15 7441.36 5401.57 4603.93 45223.9 18299.2 14548.9 18966.7 21168.8
21996.5 0.155939 5668.19 7441.41 5401.6 4603.96 45223.9 18299.2 14548.9 18966.7 21168.8
21998 0.155949 5668.55 7441.88 5401.95 4604.25 45223.7 18299.2 14549 18966.8 21168.9
22013.6 0.156051 5672.16 7446.57 5405.39 4607.2 45221.7 18299.7 14549.6 18967.2 21169.1
21999.6 0.15599 5670.71 7445.04 5403.97 4605.89 45211.7 18296.4 14547.2 18963.7 21165.2
22011.7 0.156043 5671.96 7446.35 5405.2 4607.02 45220.4 18299.2 14549.3 18966.7 21168.6
22021.4 0.156088 5673.37 7448.11 5406.56 4608.2 45223.2 18301.2 14551 18968.7 21170.7
22011.9 0.156044 5671.98 7446.39 5405.22 4607.04 45220.4 18299.2 14549.3 18966.7 21168.6
22012 0.156045 5672.01 7446.43 5405.25 4607.06 45220.4 18299.2 14549.3 18966.7 21168.6
22012.1 0.156045 5672.03 7446.45 5405.27 4607.08 45220.4 18299.2 14549.3 18966.7 21168.6
22012.9 0.156051 5672.23 7446.71 5405.46 4607.24 45220.1 18299.2 14549.3 18966.7 21168.5
22021.3 0.156106 5674.21 7449.29 5407.34 4608.85 45217.7 18298.9 14549.2 18966.3 21168.1
22030.2 0.156147 5675.54 7450.96 5408.62 4609.96 45213.1 18298 14548.7 18965.4 21166.8
22039.2 0.156202 5677.5 7453.52 5410.49 4611.56 45208.2 18296.8 14548 18964.1 21165.2
22049.2 0.156258 5679.49 7456.09 5412.38 4613.18 45199 18294 14546 18961.1 21161.8
22061 0.156314 5681.43 7458.6 5414.24 4614.78 45181.4 18288 14541.5 18954.9 21154.7
22074.2 0.156354 5682.78 7460.32 5415.54 4615.9 45147.3 18275.8 14532.2 18942.1 21140.2
22085.9 0.156334 5681.86 7459 5414.67 4615.18 45079.9 18250.5 14512.6 18915.8 21110.4
22079.6 0.156089 5672.68 7446.81 5405.94 4607.77 44944.5 18197.3 14470.9 18860.5 21048.5
22036.2 0.155624 5655.67 7424.42 5389.73 4593.97 44833.5 18150.7 14433.5 18812.3 20994.9
21962.4 0.155011 5633.5 7395.37 5368.6 4575.95 44764.2 18117.9 14406.4 18778.5 20957.9
21889.7 0.154486 5614.64 7370.72 5350.62 4560.6 44751 18107 14396.4 18767.5 20946.4
21872.1 0.154388 5611.18 7366.22 5347.31 4557.76 44768.8 18112.7 14400.6 18773.5 20953.4
21872.6 0.154404 5611.76 7366.99 5347.86 4558.23 44777.2 18116 14403.2 18776.9 20957.2
21873.4 0.15441 5611.99 7367.3 5348.08 4558.42 44778.1 18116.4 14403.5 18777.4 20957.7
21873.6 0.154411 5612.03 7367.35 5348.12 4558.45 44777.7 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.15441 5612.01 7367.32 5348.1 4558.43 44777.8 18116.4 14403.5 18777.4 20957.7
21873.4 0.154411 5612.02 7367.33 5348.11 4558.44 44777.8 18116.2 14403.3 18777.1 20957.5
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.3 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.7 0.154412 5612.07 7367.4 5348.15 4558.48 44778.2 18116.5 14403.6 18777.4 20957.8
21873.3 0.154409 5611.96 7367.25 5348.05 4558.39 44777.3 18116.1 14403.3 18777.1 20957.4
21873.5 0.154411 5612.02 7367.33 5348.11 4558.44 44777.8 18116.3 14403.4 18777.3 20957.6
21873.5 0.15441 5612.01 7367.32 5348.1 4558.43 44777.7 18116.3 14403.4 18777.2 20957.5
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
